Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FDI","Foreign Direct Investment (FDI)","068","Bolivia (Plurinational State of)","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","712.474138","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","068","Bolivia (Plurinational State of)","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","302.368781","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","068","Bolivia (Plurinational State of)","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","-216.636843","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","068","Bolivia (Plurinational State of)","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","-1048.050943","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","070","Bosnia and Herzegovina","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","349.75913","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","070","Bosnia and Herzegovina","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","491.888017","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","070","Bosnia and Herzegovina","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","574.342521","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","070","Bosnia and Herzegovina","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","400.092905","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","070","Bosnia and Herzegovina","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","370.807986","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","072","Botswana","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","142.522577","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","072","Botswana","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","260.575045","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","072","Botswana","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","285.955062","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","072","Botswana","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","93.607127","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","072","Botswana","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","80.062756","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","076","Brazil","6110","Value US$","23082","Total FDI inflows","2016","2016","millions","53700.383657","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","076","Brazil","6110","Value US$","23082","Total FDI inflows","2017","2017","millions","66584.927444","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","076","Brazil","6110","Value US$","23082","Total FDI inflows","2018","2018","millions","59802.40649","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","076","Brazil","6110","Value US$","23082","Total FDI inflows","2019","2019","millions","65386.041322","X","Figure from international organizations","UNCTAD"
"FDI","Foreign Direct Investment (FDI)","076","Brazil","6110","Value US$","23082","Total FDI inflows","2020","2020","millions","24777.734035","X","Figure from international organizations","UNCTAD"
