Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
MK,Macro Indicators,044,Bahamas,6110,Value US$,22011,Gross National Income,2018,2018,millions,12002.741473,X,Figure from international organizations,
MK,Macro Indicators,044,Bahamas,6110,Value US$,22011,Gross National Income,2019,2019,millions,12542.24504,X,Figure from international organizations,
MK,Macro Indicators,044,Bahamas,6110,Value US$,22011,Gross National Income,2020,2020,millions,9374.919014,X,Figure from international organizations,
MK,Macro Indicators,048,Bahrain,6110,Value US$,22011,Gross National Income,2016,2016,millions,30439.62766,X,Figure from international organizations,
MK,Macro Indicators,048,Bahrain,6110,Value US$,22011,Gross National Income,2017,2017,millions,33484.042553,X,Figure from international organizations,
MK,Macro Indicators,048,Bahrain,6110,Value US$,22011,Gross National Income,2018,2018,millions,35576.329787,X,Figure from international organizations,
MK,Macro Indicators,048,Bahrain,6110,Value US$,22011,Gross National Income,2019,2019,millions,36213.079301,X,Figure from international organizations,
MK,Macro Indicators,048,Bahrain,6110,Value US$,22011,Gross National Income,2020,2020,millions,31994.203136,X,Figure from international organizations,
MK,Macro Indicators,050,Bangladesh,6110,Value US$,22011,Gross National Income,2016,2016,millions,233005.801598,X,Figure from international organizations,
MK,Macro Indicators,050,Bangladesh,6110,Value US$,22011,Gross National Income,2017,2017,millions,256188.386331,X,Figure from international organizations,
MK,Macro Indicators,050,Bangladesh,6110,Value US$,22011,Gross National Income,2018,2018,millions,281923.406836,X,Figure from international organizations,
MK,Macro Indicators,050,Bangladesh,6110,Value US$,22011,Gross National Income,2019,2019,millions,314503.412217,X,Figure from international organizations,
MK,Macro Indicators,050,Bangladesh,6110,Value US$,22011,Gross National Income,2020,2020,millions,345278.443355,X,Figure from international organizations,
MK,Macro Indicators,052,Barbados,6110,Value US$,22011,Gross National Income,2016,2016,millions,4607.915325,X,Figure from international organizations,
MK,Macro Indicators,052,Barbados,6110,Value US$,22011,Gross National Income,2017,2017,millions,4761.860196,X,Figure from international organizations,
MK,Macro Indicators,052,Barbados,6110,Value US$,22011,Gross National Income,2018,2018,millions,4890.854334,X,Figure from international organizations,
MK,Macro Indicators,052,Barbados,6110,Value US$,22011,Gross National Income,2019,2019,millions,5115.969283,X,Figure from international organizations,
MK,Macro Indicators,052,Barbados,6110,Value US$,22011,Gross National Income,2020,2020,millions,4248.282818,X,Figure from international organizations,
MK,Macro Indicators,112,Belarus,6110,Value US$,22011,Gross National Income,2016,2016,millions,45473.140372,X,Figure from international organizations,
MK,Macro Indicators,112,Belarus,6110,Value US$,22011,Gross National Income,2017,2017,millions,52669.797353,X,Figure from international organizations,
MK,Macro Indicators,112,Belarus,6110,Value US$,22011,Gross National Income,2018,2018,millions,57861.17826,X,Figure from international organizations,
MK,Macro Indicators,112,Belarus,6110,Value US$,22011,Gross National Income,2019,2019,millions,62499.821046,X,Figure from international organizations,
MK,Macro Indicators,112,Belarus,6110,Value US$,22011,Gross National Income,2020,2020,millions,57750.975887,X,Figure from international organizations,
MK,Macro Indicators,056,Belgium,6110,Value US$,22011,Gross National Income,2016,2016,millions,480302.796402,X,Figure from international organizations,
MK,Macro Indicators,056,Belgium,6110,Value US$,22011,Gross National Income,2017,2017,millions,507373.706788,X,Figure from international organizations,
MK,Macro Indicators,056,Belgium,6110,Value US$,22011,Gross National Income,2018,2018,millions,548082.28705,X,Figure from international organizations,
MK,Macro Indicators,056,Belgium,6110,Value US$,22011,Gross National Income,2019,2019,millions,540431.91698,X,Figure from international organizations,
MK,Macro Indicators,056,Belgium,6110,Value US$,22011,Gross National Income,2020,2020,millions,527384.952969,X,Figure from international organizations,
MK,Macro Indicators,084,Belize,6110,Value US$,22011,Gross National Income,2016,2016,millions,1685.65678,X,Figure from international organizations,
MK,Macro Indicators,084,Belize,6110,Value US$,22011,Gross National Income,2017,2017,millions,1720.624406,X,Figure from international organizations,
MK,Macro Indicators,084,Belize,6110,Value US$,22011,Gross National Income,2018,2018,millions,1708.56041,X,Figure from international organizations,
MK,Macro Indicators,084,Belize,6110,Value US$,22011,Gross National Income,2019,2019,millions,1789.926033,X,Figure from international organizations,
MK,Macro Indicators,084,Belize,6110,Value US$,22011,Gross National Income,2020,2020,millions,1443.06656,X,Figure from international organizations,
MK,Macro Indicators,204,Benin,6110,Value US$,22011,Gross National Income,2016,2016,millions,11718.306954,X,Figure from international organizations,
MK,Macro Indicators,204,Benin,6110,Value US$,22011,Gross National Income,2017,2017,millions,12561.417748,X,Figure from international organizations,
MK,Macro Indicators,204,Benin,6110,Value US$,22011,Gross National Income,2018,2018,millions,14117.27289,X,Figure from international organizations,
MK,Macro Indicators,204,Benin,6110,Value US$,22011,Gross National Income,2019,2019,millions,14248.20188,X,Figure from international organizations,
MK,Macro Indicators,204,Benin,6110,Value US$,22011,Gross National Income,2020,2020,millions,15039.70789,X,Figure from international organizations,
MK,Macro Indicators,060,Bermuda,6110,Value US$,22011,Gross National Income,2016,2016,millions,6940.476,X,Figure from international organizations,
MK,Macro Indicators,060,Bermuda,6110,Value US$,22011,Gross National Income,2017,2017,millions,7251.437,X,Figure from international organizations,
MK,Macro Indicators,060,Bermuda,6110,Value US$,22011,Gross National Income,2018,2018,millions,7263.718,X,Figure from international organizations,
MK,Macro Indicators,060,Bermuda,6110,Value US$,22011,Gross National Income,2019,2019,millions,7386.901,X,Figure from international organizations,
MK,Macro Indicators,060,Bermuda,6110,Value US$,22011,Gross National Income,2020,2020,millions,7618.777406,X,Figure from international organizations,
MK,Macro Indicators,064,Bhutan,6110,Value US$,22011,Gross National Income,2016,2016,millions,1973.490045,X,Figure from international organizations,
MK,Macro Indicators,064,Bhutan,6110,Value US$,22011,Gross National Income,2017,2017,millions,2237.542914,X,Figure from international organizations,
MK,Macro Indicators,064,Bhutan,6110,Value US$,22011,Gross National Income,2018,2018,millions,2226.678954,X,Figure from international organizations,
MK,Macro Indicators,064,Bhutan,6110,Value US$,22011,Gross National Income,2019,2019,millions,2301.010015,X,Figure from international organizations,
MK,Macro Indicators,064,Bhutan,6110,Value US$,22011,Gross National Income,2020,2020,millions,2272.086456,X,Figure from international organizations,
MK,Macro Indicators,068,Bolivia (Plurinational State of),6110,Value US$,22011,Gross National Income,2016,2016,millions,33140.095874,X,Figure from international organizations,
MK,Macro Indicators,068,Bolivia (Plurinational State of),6110,Value US$,22011,Gross National Income,2017,2017,millions,36623.484751,X,Figure from international organizations,
MK,Macro Indicators,068,Bolivia (Plurinational State of),6110,Value US$,22011,Gross National Income,2018,2018,millions,39336.866531,X,Figure from international organizations,
MK,Macro Indicators,068,Bolivia (Plurinational State of),6110,Value US$,22011,Gross National Income,2019,2019,millions,39930.200424,X,Figure from international organizations,
MK,Macro Indicators,068,Bolivia (Plurinational State of),6110,Value US$,22011,Gross National Income,2020,2020,millions,35709.65405,X,Figure from international organizations,
MK,Macro Indicators,070,Bosnia and Herzegovina,6110,Value US$,22011,Gross National Income,2016,2016,millions,16936.146244,X,Figure from international organizations,
MK,Macro Indicators,070,Bosnia and Herzegovina,6110,Value US$,22011,Gross National Income,2017,2017,millions,17929.055525,X,Figure from international organizations,
MK,Macro Indicators,070,Bosnia and Herzegovina,6110,Value US$,22011,Gross National Income,2018,2018,millions,20063.590298,X,Figure from international organizations,
MK,Macro Indicators,070,Bosnia and Herzegovina,6110,Value US$,22011,Gross National Income,2019,2019,millions,20190.04381,X,Figure from international organizations,
MK,Macro Indicators,070,Bosnia and Herzegovina,6110,Value US$,22011,Gross National Income,2020,2020,millions,19788.960766,X,Figure from international organizations,
MK,Macro Indicators,072,Botswana,6110,Value US$,22011,Gross National Income,2016,2016,millions,14355.899082,X,Figure from international organizations,
MK,Macro Indicators,072,Botswana,6110,Value US$,22011,Gross National Income,2017,2017,millions,16039.054149,X,Figure from international organizations,
MK,Macro Indicators,072,Botswana,6110,Value US$,22011,Gross National Income,2018,2018,millions,17081.149402,X,Figure from international organizations,
MK,Macro Indicators,072,Botswana,6110,Value US$,22011,Gross National Income,2019,2019,millions,16968.841229,X,Figure from international organizations,
MK,Macro Indicators,072,Botswana,6110,Value US$,22011,Gross National Income,2020,2020,millions,14583.968482,X,Figure from international organizations,
MK,Macro Indicators,076,Brazil,6110,Value US$,22011,Gross National Income,2016,2016,millions,1757596.906022,X,Figure from international organizations,
MK,Macro Indicators,076,Brazil,6110,Value US$,22011,Gross National Income,2017,2017,millions,2024937.157759,X,Figure from international organizations,
MK,Macro Indicators,076,Brazil,6110,Value US$,22011,Gross National Income,2018,2018,millions,1863630.803639,X,Figure from international organizations,
MK,Macro Indicators,076,Brazil,6110,Value US$,22011,Gross National Income,2019,2019,millions,1835497.020942,X,Figure from international organizations,
MK,Macro Indicators,076,Brazil,6110,Value US$,22011,Gross National Income,2020,2020,millions,1417068.693059,X,Figure from international organizations,
MK,Macro Indicators,092,British Virgin Islands,6110,Value US$,22011,Gross National Income,2016,2016,millions,1279.911044,X,Figure from international organizations,
MK,Macro Indicators,092,British Virgin Islands,6110,Value US$,22011,Gross National Income,2017,2017,millions,1192.274682,X,Figure from international organizations,
MK,Macro Indicators,092,British Virgin Islands,6110,Value US$,22011,Gross National Income,2018,2018,millions,1261.666904,X,Figure from international organizations,
MK,Macro Indicators,092,British Virgin Islands,6110,Value US$,22011,Gross National Income,2019,2019,millions,1313.085799,X,Figure from international organizations,
MK,Macro Indicators,092,British Virgin Islands,6110,Value US$,22011,Gross National Income,2020,2020,millions,1361.635113,X,Figure from international organizations,
MK,Macro Indicators,096,Brunei Darussalam,6110,Value US$,22011,Gross National Income,2016,2016,millions,12235.341988,X,Figure from international organizations,
MK,Macro Indicators,096,Brunei Darussalam,6110,Value US$,22011,Gross National Income,2017,2017,millions,12848.586343,X,Figure from international organizations,
MK,Macro Indicators,096,Brunei Darussalam,6110,Value US$,22011,Gross National Income,2018,2018,millions,13650.786987,X,Figure from international organizations,
MK,Macro Indicators,096,Brunei Darussalam,6110,Value US$,22011,Gross National Income,2019,2019,millions,13830.335687,X,Figure from international organizations,
MK,Macro Indicators,096,Brunei Darussalam,6110,Value US$,22011,Gross National Income,2020,2020,millions,12521.423752,X,Figure from international organizations,
MK,Macro Indicators,100,Bulgaria,6110,Value US$,22011,Gross National Income,2016,2016,millions,53101.124125,X,Figure from international organizations,
MK,Macro Indicators,100,Bulgaria,6110,Value US$,22011,Gross National Income,2017,2017,millions,58986.146791,X,Figure from international organizations,
MK,Macro Indicators,100,Bulgaria,6110,Value US$,22011,Gross National Income,2018,2018,millions,64212.394981,X,Figure from international organizations,
MK,Macro Indicators,100,Bulgaria,6110,Value US$,22011,Gross National Income,2019,2019,millions,66967.385628,X,Figure from international organizations,
MK,Macro Indicators,100,Bulgaria,6110,Value US$,22011,Gross National Income,2020,2020,millions,68558.276364,X,Figure from international organizations,
MK,Macro Indicators,854,Burkina Faso,6110,Value US$,22011,Gross National Income,2016,2016,millions,12261.728231,X,Figure from international organizations,
MK,Macro Indicators,854,Burkina Faso,6110,Value US$,22011,Gross National Income,2017,2017,millions,13577.33464,X,Figure from international organizations,
MK,Macro Indicators,854,Burkina Faso,6110,Value US$,22011,Gross National Income,2018,2018,millions,15511.736315,X,Figure from international organizations,
MK,Macro Indicators,854,Burkina Faso,6110,Value US$,22011,Gross National Income,2019,2019,millions,15444.986357,X,Figure from international organizations,
MK,Macro Indicators,854,Burkina Faso,6110,Value US$,22011,Gross National Income,2020,2020,millions,16776.198057,X,Figure from international organizations,
MK,Macro Indicators,108,Burundi,6110,Value US$,22011,Gross National Income,2016,2016,millions,3120.220473,X,Figure from international organizations,
MK,Macro Indicators,108,Burundi,6110,Value US$,22011,Gross National Income,2017,2017,millions,3292.836579,X,Figure from international organizations,
MK,Macro Indicators,108,Burundi,6110,Value US$,22011,Gross National Income,2018,2018,millions,3323.984359,X,Figure from international organizations,
MK,Macro Indicators,108,Burundi,6110,Value US$,22011,Gross National Income,2019,2019,millions,3376.590247,X,Figure from international organizations,
MK,Macro Indicators,108,Burundi,6110,Value US$,22011,Gross National Income,2020,2020,millions,3416.685082,X,Figure from international organizations,
MK,Macro Indicators,132,Cabo Verde,6110,Value US$,22011,Gross National Income,2016,2016,millions,1602.780652,X,Figure from international organizations,
MK,Macro Indicators,132,Cabo Verde,6110,Value US$,22011,Gross National Income,2017,2017,millions,1709.004781,X,Figure from international organizations,
MK,Macro Indicators,132,Cabo Verde,6110,Value US$,22011,Gross National Income,2018,2018,millions,1920.165456,X,Figure from international organizations,
MK,Macro Indicators,132,Cabo Verde,6110,Value US$,22011,Gross National Income,2019,2019,millions,1939.455394,X,Figure from international organizations,
MK,Macro Indicators,132,Cabo Verde,6110,Value US$,22011,Gross National Income,2020,2020,millions,1667.25661,X,Figure from international organizations,
MK,Macro Indicators,116,Cambodia,6110,Value US$,22011,Gross National Income,2016,2016,millions,18788.301206,X,Figure from international organizations,
MK,Macro Indicators,116,Cambodia,6110,Value US$,22011,Gross National Income,2017,2017,millions,20800.20961,X,Figure from international organizations,
MK,Macro Indicators,116,Cambodia,6110,Value US$,22011,Gross National Income,2018,2018,millions,22915.193839,X,Figure from international organizations,
MK,Macro Indicators,116,Cambodia,6110,Value US$,22011,Gross National Income,2019,2019,millions,25533.635896,X,Figure from international organizations,
MK,Macro Indicators,116,Cambodia,6110,Value US$,22011,Gross National Income,2020,2020,millions,23831.222397,X,Figure from international organizations,
MK,Macro Indicators,120,Cameroon,6110,Value US$,22011,Gross National Income,2016,2016,millions,32085.14654,X,Figure from international organizations,
MK,Macro Indicators,120,Cameroon,6110,Value US$,22011,Gross National Income,2017,2017,millions,34347.939663,X,Figure from international organizations,
MK,Macro Indicators,120,Cameroon,6110,Value US$,22011,Gross National Income,2018,2018,millions,37954.153242,X,Figure from international organizations,
MK,Macro Indicators,120,Cameroon,6110,Value US$,22011,Gross National Income,2019,2019,millions,38259.799689,X,Figure from international organizations,
MK,Macro Indicators,120,Cameroon,6110,Value US$,22011,Gross National Income,2020,2020,millions,39293.9507,X,Figure from international organizations,
MK,Macro Indicators,124,Canada,6110,Value US$,22011,Gross National Income,2016,2016,millions,1509573.373338,X,Figure from international organizations,
MK,Macro Indicators,124,Canada,6110,Value US$,22011,Gross National Income,2017,2017,millions,1628541.67382,X,Figure from international organizations,
MK,Macro Indicators,124,Canada,6110,Value US$,22011,Gross National Income,2018,2018,millions,1692829.951897,X,Figure from international organizations,
MK,Macro Indicators,124,Canada,6110,Value US$,22011,Gross National Income,2019,2019,millions,1719169.540446,X,Figure from international organizations,
MK,Macro Indicators,124,Canada,6110,Value US$,22011,Gross National Income,2020,2020,millions,1626424.824836,X,Figure from international organizations,
MK,Macro Indicators,136,Cayman Islands,6110,Value US$,22011,Gross National Income,2016,2016,millions,3153.425206,X,Figure from international organizations,
MK,Macro Indicators,136,Cayman Islands,6110,Value US$,22011,Gross National Income,2017,2017,millions,3516.712229,X,Figure from international organizations,
MK,Macro Indicators,136,Cayman Islands,6110,Value US$,22011,Gross National Income,2018,2018,millions,3852.808873,X,Figure from international organizations,
MK,Macro Indicators,136,Cayman Islands,6110,Value US$,22011,Gross National Income,2019,2019,millions,4493.020087,X,Figure from international organizations,
MK,Macro Indicators,136,Cayman Islands,6110,Value US$,22011,Gross National Income,2020,2020,millions,4424.522224,X,Figure from international organizations,
MK,Macro Indicators,140,Central African Republic,6110,Value US$,22011,Gross National Income,2016,2016,millions,1847.782484,X,Figure from international organizations,
MK,Macro Indicators,140,Central African Republic,6110,Value US$,22011,Gross National Income,2017,2017,millions,2177.935589,X,Figure from international organizations,
MK,Macro Indicators,140,Central African Republic,6110,Value US$,22011,Gross National Income,2018,2018,millions,2386.744837,X,Figure from international organizations,
MK,Macro Indicators,140,Central African Republic,6110,Value US$,22011,Gross National Income,2019,2019,millions,2384.828718,X,Figure from international organizations,
MK,Macro Indicators,140,Central African Republic,6110,Value US$,22011,Gross National Income,2020,2020,millions,2478.249851,X,Figure from international organizations,
MK,Macro Indicators,148,Chad,6110,Value US$,22011,Gross National Income,2016,2016,millions,10200.946974,X,Figure from international organizations,
MK,Macro Indicators,148,Chad,6110,Value US$,22011,Gross National Income,2017,2017,millions,10257.982131,X,Figure from international organizations,
MK,Macro Indicators,148,Chad,6110,Value US$,22011,Gross National Income,2018,2018,millions,11205.891047,X,Figure from international organizations,
MK,Macro Indicators,148,Chad,6110,Value US$,22011,Gross National Income,2019,2019,millions,11098.376651,X,Figure from international organizations,
MK,Macro Indicators,148,Chad,6110,Value US$,22011,Gross National Income,2020,2020,millions,10994.140148,X,Figure from international organizations,
MK,Macro Indicators,152,Chile,6110,Value US$,22011,Gross National Income,2016,2016,millions,242625.276471,X,Figure from international organizations,
MK,Macro Indicators,152,Chile,6110,Value US$,22011,Gross National Income,2017,2017,millions,265577.081089,X,Figure from international organizations,
MK,Macro Indicators,152,Chile,6110,Value US$,22011,Gross National Income,2018,2018,millions,284105.29792,X,Figure from international organizations,
MK,Macro Indicators,152,Chile,6110,Value US$,22011,Gross National Income,2019,2019,millions,269285.892259,X,Figure from international organizations,
MK,Macro Indicators,152,Chile,6110,Value US$,22011,Gross National Income,2020,2020,millions,242004.997363,X,Figure from international organizations,
MK,Macro Indicators,159,China,6110,Value US$,22011,Gross National Income,2016,2016,millions,11462587.376187,E,Estimated value,
MK,Macro Indicators,159,China,6110,Value US$,22011,Gross National Income,2017,2017,millions,12701786.949343,E,Estimated value,
MK,Macro Indicators,159,China,6110,Value US$,22011,Gross National Income,2018,2018,millions,14247854.056824,E,Estimated value,
MK,Macro Indicators,159,China,6110,Value US$,22011,Gross National Income,2019,2019,millions,14679028.231481,E,Estimated value,
