Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,191,Croatia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,28259.2001,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,191,Croatia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,28527.74654,X,Figure from international organizations,Consolidated General Government Expenditure
IG,Government Expenditure,196,Cyprus,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,7842.062527,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,196,Cyprus,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,8355.009016,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,196,Cyprus,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,10896.43107,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,196,Cyprus,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,9980.003308,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,203,Czechia,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,69102.07685,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,203,Czechia,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,77007.97104,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,203,Czechia,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,99578.7988,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,203,Czechia,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,93428.1586,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,203,Czechia,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,104491.5415,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,208,Denmark,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,164307.0844,A,Official figure,Consolidated General Government Expenditure
